,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Score
21884,a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,8/11/2020 6:25,photo,animals,neutral,35,,,
21885,a4f6b4c2-36bd-4232-bef8-66577a601163,love,6/28/2020 7:09,photo,animals,positive,65,,,
21886,a4f6b4c2-36bd-4232-bef8-66577a601163,adore,8/21/2020 20:30,photo,animals,positive,72,,,
21888,a4f6b4c2-36bd-4232-bef8-66577a601163,indifferent,9/9/2020 7:04,photo,animals,neutral,20,,,
21889,a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,4/11/2021 4:15,photo,animals,neutral,35,,,
21890,a4f6b4c2-36bd-4232-bef8-66577a601163,love,4/22/2021 0:48,photo,animals,positive,65,,,
21891,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,6/30/2020 17:15,photo,animals,negative,15,,,
21892,a4f6b4c2-36bd-4232-bef8-66577a601163,disgust,5/4/2021 23:18,photo,animals,negative,0,,,
21893,a4f6b4c2-36bd-4232-bef8-66577a601163,like,1/21/2021 4:43,photo,animals,positive,50,,,
21894,a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,6/12/2021 14:28,photo,animals,positive,70,,,
21895,a4f6b4c2-36bd-4232-bef8-66577a601163,hate,9/29/2020 5:00,photo,animals,negative,5,,,
21896,a4f6b4c2-36bd-4232-bef8-66577a601163,like,11/17/2020 19:47,photo,animals,positive,50,,,
21898,a4f6b4c2-36bd-4232-bef8-66577a601163,heart,12/26/2020 17:40,photo,animals,positive,60,,,
21899,a4f6b4c2-36bd-4232-bef8-66577a601163,worried,5/5/2021 17:35,photo,animals,negative,12,,,
21900,a4f6b4c2-36bd-4232-bef8-66577a601163,want,1/5/2021 16:19,photo,animals,positive,70,,,
21901,a4f6b4c2-36bd-4232-bef8-66577a601163,indifferent,11/21/2020 17:15,photo,animals,neutral,20,,,
21902,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,1/11/2021 20:45,photo,animals,negative,15,,,
21903,a4f6b4c2-36bd-4232-bef8-66577a601163,peeking,10/25/2020 21:30,photo,animals,neutral,35,,,
21904,a4f6b4c2-36bd-4232-bef8-66577a601163,hate,6/3/2021 19:26,photo,animals,negative,5,,,
21905,a4f6b4c2-36bd-4232-bef8-66577a601163,cherish,11/23/2020 17:17,photo,animals,positive,70,,,
21906,a4f6b4c2-36bd-4232-bef8-66577a601163,love,4/20/2021 3:54,photo,animals,positive,65,,,
21908,a4f6b4c2-36bd-4232-bef8-66577a601163,heart,8/23/2020 10:25,photo,animals,positive,60,,,
21909,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,6/19/2020 16:45,photo,animals,negative,15,,,
21910,a4f6b4c2-36bd-4232-bef8-66577a601163,worried,3/19/2021 7:43,photo,animals,negative,12,,,
21911,a4f6b4c2-36bd-4232-bef8-66577a601163,disgust,4/6/2021 3:28,photo,animals,negative,0,,,
21912,a4f6b4c2-36bd-4232-bef8-66577a601163,heart,9/21/2020 21:05,photo,animals,positive,60,,,
21913,a4f6b4c2-36bd-4232-bef8-66577a601163,like,3/8/2021 10:53,photo,animals,positive,50,,,
21914,a4f6b4c2-36bd-4232-bef8-66577a601163,like,4/6/2021 12:08,photo,animals,positive,50,,,
21915,a4f6b4c2-36bd-4232-bef8-66577a601163,dislike,2/12/2021 23:51,photo,animals,negative,10,,,
21916,a4f6b4c2-36bd-4232-bef8-66577a601163,worried,3/28/2021 4:29,photo,animals,negative,12,,,
21918,a4f6b4c2-36bd-4232-bef8-66577a601163,adore,11/6/2020 15:35,photo,animals,positive,72,,,
21919,a4f6b4c2-36bd-4232-bef8-66577a601163,love,5/2/2021 20:42,photo,animals,positive,65,,,
21920,a4f6b4c2-36bd-4232-bef8-66577a601163,love,1/18/2021 11:26,photo,animals,positive,65,,,
21921,a4f6b4c2-36bd-4232-bef8-66577a601163,intrigued,2/10/2021 20:19,photo,animals,positive,45,,,
21922,a4f6b4c2-36bd-4232-bef8-66577a601163,interested,11/12/2020 20:05,photo,animals,positive,30,,,
21923,a4f6b4c2-36bd-4232-bef8-66577a601163,heart,1/9/2021 22:48,photo,animals,positive,60,,,
21925,f298ed7d-2aa2-4231-9523-c4013cef24c3,super love,9/20/2020 8:32,video,veganism,positive,75,,,
21926,f298ed7d-2aa2-4231-9523-c4013cef24c3,interested,6/16/2021 4:59,video,veganism,positive,30,,,
21927,f298ed7d-2aa2-4231-9523-c4013cef24c3,cherish,9/10/2020 9:48,video,veganism,positive,70,,,
21928,f298ed7d-2aa2-4231-9523-c4013cef24c3,peeking,1/23/2021 3:22,video,veganism,neutral,35,,,
21930,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,3/8/2021 4:13,video,soccer,negative,15,,,
21931,8838fd48-05c4-4b57-a192-35e9ff67f9b2,indifferent,1/31/2021 8:26,video,soccer,neutral,20,,,
21932,8838fd48-05c4-4b57-a192-35e9ff67f9b2,adore,4/10/2021 23:48,video,soccer,positive,72,,,
21933,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2/22/2021 15:12,video,soccer,negative,15,,,
21934,8838fd48-05c4-4b57-a192-35e9ff67f9b2,intrigued,9/22/2020 20:10,video,soccer,positive,45,,,
21935,8838fd48-05c4-4b57-a192-35e9ff67f9b2,intrigued,1/8/2021 21:28,video,soccer,positive,45,,,
21936,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,4/1/2021 17:35,video,soccer,negative,15,,,
21937,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,2/4/2021 21:07,video,soccer,negative,5,,,
21938,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,9/13/2020 0:44,video,soccer,negative,5,,,
21940,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,11/17/2020 5:00,video,soccer,negative,15,,,
21941,8838fd48-05c4-4b57-a192-35e9ff67f9b2,interested,8/9/2020 15:39,video,soccer,positive,30,,,
21942,8838fd48-05c4-4b57-a192-35e9ff67f9b2,dislike,4/3/2021 15:28,video,soccer,negative,10,,,
21943,8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,7/25/2020 8:15,video,soccer,negative,5,,,
21945,01396602-c759-4a17-90f0-8f9b3ca11b30,dislike,3/10/2021 19:12,GIF,tennis,negative,10,,,
21946,01396602-c759-4a17-90f0-8f9b3ca11b30,dislike,4/12/2021 1:21,GIF,tennis,negative,10,,,
21947,01396602-c759-4a17-90f0-8f9b3ca11b30,like,5/9/2021 5:35,GIF,tennis,positive,50,,,
21948,01396602-c759-4a17-90f0-8f9b3ca11b30,like,2/1/2021 6:35,GIF,tennis,positive,50,,,
21949,01396602-c759-4a17-90f0-8f9b3ca11b30,indifferent,1/1/2021 9:57,GIF,tennis,neutral,20,,,
21950,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,8/26/2020 5:05,GIF,tennis,positive,30,,,
21951,01396602-c759-4a17-90f0-8f9b3ca11b30,intrigued,6/10/2021 2:22,GIF,tennis,positive,45,,,
21952,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,11/1/2020 14:49,GIF,tennis,positive,60,,,
21953,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,10/31/2020 11:49,GIF,tennis,negative,0,,,
21955,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,11/11/2020 12:54,GIF,tennis,negative,12,,,
21956,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,7/18/2020 6:21,GIF,tennis,positive,30,,,
21957,01396602-c759-4a17-90f0-8f9b3ca11b30,want,2/8/2021 2:28,GIF,tennis,positive,70,,,
21958,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,3/14/2021 6:50,GIF,tennis,negative,12,,,
21959,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,12/15/2020 3:39,GIF,tennis,negative,5,,,
21960,01396602-c759-4a17-90f0-8f9b3ca11b30,indifferent,10/18/2020 11:00,GIF,tennis,neutral,20,,,
21961,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,3/21/2021 11:30,GIF,tennis,negative,5,,,
21962,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,12/28/2020 11:11,GIF,tennis,positive,30,,,
21963,01396602-c759-4a17-90f0-8f9b3ca11b30,super love,9/26/2020 4:03,GIF,tennis,positive,75,,,
21965,01396602-c759-4a17-90f0-8f9b3ca11b30,scared,3/9/2021 14:18,GIF,tennis,negative,15,,,
21966,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,8/21/2020 0:42,GIF,tennis,positive,60,,,
21967,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,7/12/2020 6:27,GIF,tennis,negative,0,,,
21968,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,4/7/2021 15:06,GIF,tennis,positive,30,,,
21969,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,11/17/2020 16:04,GIF,tennis,positive,30,,,
21970,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,12/18/2020 10:28,GIF,tennis,negative,0,,,
21971,01396602-c759-4a17-90f0-8f9b3ca11b30,worried,6/12/2021 3:13,GIF,tennis,negative,12,,,
21972,01396602-c759-4a17-90f0-8f9b3ca11b30,like,5/15/2021 9:42,GIF,tennis,positive,50,,,
21973,01396602-c759-4a17-90f0-8f9b3ca11b30,interested,7/25/2020 15:05,GIF,tennis,positive,30,,,
21975,01396602-c759-4a17-90f0-8f9b3ca11b30,cherish,12/13/2020 15:16,GIF,tennis,positive,70,,,
21976,01396602-c759-4a17-90f0-8f9b3ca11b30,dislike,4/14/2021 15:13,GIF,tennis,negative,10,,,
21977,01396602-c759-4a17-90f0-8f9b3ca11b30,indifferent,12/1/2020 15:04,GIF,tennis,neutral,20,,,
21978,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,10/31/2020 9:24,GIF,tennis,positive,60,,,
21979,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,11/2/2020 6:10,GIF,tennis,negative,5,,,
21980,01396602-c759-4a17-90f0-8f9b3ca11b30,love,11/30/2020 3:46,GIF,tennis,positive,65,,,
21981,01396602-c759-4a17-90f0-8f9b3ca11b30,heart,6/29/2020 12:50,GIF,tennis,positive,60,,,
21982,01396602-c759-4a17-90f0-8f9b3ca11b30,disgust,1/12/2021 4:38,GIF,tennis,negative,0,,,
21983,01396602-c759-4a17-90f0-8f9b3ca11b30,hate,12/25/2020 12:40,GIF,tennis,negative,5,,,
21986,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,8/27/2020 5:52,audio,healthy eating,positive,30,,,
21987,3ca5a22f-aebc-4421-a960-d787d732f1ec,super love,9/9/2020 21:08,audio,healthy eating,positive,75,,,
21988,3ca5a22f-aebc-4421-a960-d787d732f1ec,cherish,8/24/2020 12:06,audio,healthy eating,positive,70,,,
21989,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,9/15/2020 1:07,audio,healthy eating,positive,50,,,
21990,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,2/21/2021 14:04,audio,healthy eating,positive,30,,,
21991,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,4/10/2021 19:48,audio,healthy eating,positive,70,,,
21992,3ca5a22f-aebc-4421-a960-d787d732f1ec,love,2/25/2021 7:46,audio,healthy eating,positive,65,,,
21993,3ca5a22f-aebc-4421-a960-d787d732f1ec,intrigued,5/27/2021 20:20,audio,healthy eating,positive,45,,,
21994,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,10/10/2020 16:22,audio,healthy eating,negative,5,,,
21996,3ca5a22f-aebc-4421-a960-d787d732f1ec,indifferent,4/25/2021 17:12,audio,healthy eating,neutral,20,,,
21997,3ca5a22f-aebc-4421-a960-d787d732f1ec,heart,7/23/2020 8:19,audio,healthy eating,positive,60,,,
21998,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,8/7/2020 21:11,audio,healthy eating,positive,70,,,
21999,3ca5a22f-aebc-4421-a960-d787d732f1ec,want,12/30/2020 11:00,audio,healthy eating,positive,70,,,
22000,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,11/24/2020 23:12,audio,healthy eating,negative,5,,,
22001,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,4/22/2021 18:06,audio,healthy eating,positive,50,,,
22002,3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,12/26/2020 4:10,audio,healthy eating,negative,5,,,
22003,3ca5a22f-aebc-4421-a960-d787d732f1ec,intrigued,4/23/2021 20:58,audio,healthy eating,positive,45,,,
22004,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,6/26/2020 3:43,audio,healthy eating,negative,10,,,
22006,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,8/18/2020 12:08,audio,healthy eating,negative,10,,,
22007,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,6/26/2020 20:00,audio,healthy eating,negative,10,,,
22008,3ca5a22f-aebc-4421-a960-d787d732f1ec,scared,2/21/2021 15:09,audio,healthy eating,negative,15,,,
22009,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,4/17/2021 18:31,audio,healthy eating,positive,30,,,
22010,3ca5a22f-aebc-4421-a960-d787d732f1ec,dislike,5/29/2021 23:13,audio,healthy eating,negative,10,,,
22011,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,5/5/2021 19:24,audio,healthy eating,positive,30,,,
22012,3ca5a22f-aebc-4421-a960-d787d732f1ec,interested,7/27/2020 19:13,audio,healthy eating,positive,30,,,
22013,3ca5a22f-aebc-4421-a960-d787d732f1ec,like,4/4/2021 23:33,audio,healthy eating,positive,50,,,
22014,3ca5a22f-aebc-4421-a960-d787d732f1ec,disgust,9/8/2020 6:59,audio,healthy eating,negative,0,,,
22016,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,9/3/2020 9:30,photo,travel,positive,70,,,
22017,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,10/13/2020 16:32,photo,travel,positive,60,,,
22018,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,peeking,8/6/2020 10:27,photo,travel,neutral,35,,,
22019,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,6/15/2021 1:00,photo,travel,positive,72,,,
22020,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,10/12/2020 9:41,photo,travel,positive,50,,,
22021,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,cherish,2/12/2021 20:13,photo,travel,positive,70,,,
22022,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,worried,3/25/2021 3:51,photo,travel,negative,12,,,
22023,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,disgust,9/13/2020 14:10,photo,travel,negative,0,,,
22024,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,7/22/2020 10:33,photo,travel,positive,50,,,
22026,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2/18/2021 21:18,photo,travel,positive,70,,,
22027,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,cherish,1/25/2021 12:37,photo,travel,positive,70,,,
22028,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,love,11/10/2020 5:54,photo,travel,positive,65,,,
22029,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,peeking,10/25/2020 15:34,photo,travel,neutral,35,,,
22030,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,3/11/2021 0:21,photo,travel,positive,72,,,
22031,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,7/19/2020 1:35,photo,travel,positive,45,,,
22032,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,super love,12/12/2020 13:03,photo,travel,positive,75,,,
22033,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,9/4/2020 16:13,photo,travel,positive,60,,,
22034,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,worried,4/20/2021 2:07,photo,travel,negative,12,,,
22036,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,super love,7/10/2020 19:13,photo,travel,positive,75,,,
22037,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,heart,6/4/2021 10:23,photo,travel,positive,60,,,
22038,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,love,12/27/2020 0:13,photo,travel,positive,65,,,
22039,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,11/25/2020 16:23,photo,travel,positive,45,,,
22040,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,2/15/2021 1:14,photo,travel,positive,45,,,
22041,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,3/24/2021 20:23,photo,travel,negative,10,,,
22042,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,adore,2/14/2021 1:51,photo,travel,positive,72,,,
22043,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,3/26/2021 22:05,photo,travel,negative,10,,,
22044,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,4/16/2021 15:41,photo,travel,positive,50,,,
22046,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,10/25/2020 16:01,photo,travel,positive,45,,,
22047,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,9/9/2020 3:48,photo,travel,positive,70,,,
22048,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,hate,6/27/2020 14:45,photo,travel,negative,5,,,
22049,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,2/12/2021 0:48,photo,travel,positive,70,,,
22050,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,want,3/17/2021 6:00,photo,travel,positive,70,,,
22051,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,indifferent,1/15/2021 3:07,photo,travel,neutral,20,,,
22052,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,intrigued,1/10/2021 19:23,photo,travel,positive,45,,,
22053,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,like,8/4/2020 12:09,photo,travel,positive,50,,,
22055,e3107f22-f36a-4d88-9fca-1b842e141db8,hate,2/28/2021 9:11,GIF,food,negative,5,,,
22056,e3107f22-f36a-4d88-9fca-1b842e141db8,want,3/16/2021 2:36,GIF,food,positive,70,,,
22057,e3107f22-f36a-4d88-9fca-1b842e141db8,worried,8/22/2020 19:24,GIF,food,negative,12,,,
22059,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,9/23/2020 5:21,photo,education,positive,65,,,
22060,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,adore,5/21/2021 17:25,photo,education,positive,72,,,
22061,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,5/23/2021 0:08,photo,education,positive,65,,,
22062,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,indifferent,3/10/2021 23:31,photo,education,neutral,20,,,
22063,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,interested,8/16/2020 4:32,photo,education,positive,30,,,
22064,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,disgust,2/2/2021 7:38,photo,education,negative,0,,,
22065,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,3/23/2021 17:05,photo,education,negative,5,,,
22066,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,4/29/2021 13:41,photo,education,negative,10,,,
22067,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,7/28/2020 10:58,photo,education,negative,5,,,
22069,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,10/30/2020 19:34,photo,education,negative,10,,,
22070,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,cherish,1/7/2021 21:30,photo,education,positive,70,,,
22071,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,2/2/2021 23:51,photo,education,negative,5,,,
22072,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,11/4/2020 17:46,photo,education,positive,65,,,
22073,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,worried,5/26/2021 5:55,photo,education,negative,12,,,
22074,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,3/3/2021 2:51,photo,education,negative,15,,,
22075,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,7/21/2020 21:09,photo,education,negative,15,,,
22076,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,want,12/28/2020 6:15,photo,education,positive,70,,,
22077,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,1/3/2021 15:05,photo,education,negative,10,,,
22079,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,heart,9/5/2020 23:36,photo,education,positive,60,,,
22080,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,1/13/2021 6:38,photo,education,positive,65,,,
22081,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,adore,2/26/2021 17:01,photo,education,positive,72,,,
22082,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,love,11/25/2020 2:49,photo,education,positive,65,,,
22083,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,6/14/2021 14:03,photo,education,negative,15,,,
22084,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,9/20/2020 7:31,photo,education,negative,10,,,
22085,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,peeking,5/12/2021 11:54,photo,education,neutral,35,,,
22086,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,heart,9/30/2020 17:02,photo,education,positive,60,,,
22088,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,1/28/2021 14:51,video,animals,positive,70,,,
22089,b9ff65d6-b79a-4f9b-8745-10088ddf9934,dislike,12/8/2020 22:48,video,animals,negative,10,,,
22090,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,3/14/2021 9:51,video,animals,positive,60,,,
22091,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,4/1/2021 8:37,video,animals,positive,70,,,
22092,b9ff65d6-b79a-4f9b-8745-10088ddf9934,intrigued,7/8/2020 20:27,video,animals,positive,45,,,
22093,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,5/2/2021 15:24,video,animals,positive,60,,,
22094,b9ff65d6-b79a-4f9b-8745-10088ddf9934,heart,5/24/2021 9:29,video,animals,positive,60,,,
22095,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,8/18/2020 8:42,video,animals,negative,12,,,
22096,b9ff65d6-b79a-4f9b-8745-10088ddf9934,disgust,12/6/2020 15:12,video,animals,negative,0,,,
22098,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,5/30/2021 3:29,video,animals,positive,72,,,
22099,b9ff65d6-b79a-4f9b-8745-10088ddf9934,love,9/25/2020 22:10,video,animals,positive,65,,,
22100,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,2/23/2021 15:59,video,animals,positive,72,,,
22101,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,10/26/2020 18:02,video,animals,positive,72,,,
22102,b9ff65d6-b79a-4f9b-8745-10088ddf9934,cherish,12/8/2020 14:31,video,animals,positive,70,,,
22103,b9ff65d6-b79a-4f9b-8745-10088ddf9934,love,4/2/2021 3:27,video,animals,positive,65,,,
22104,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,2/5/2021 11:28,video,animals,negative,12,,,
22105,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,7/11/2020 12:32,video,animals,negative,12,,,
22106,b9ff65d6-b79a-4f9b-8745-10088ddf9934,disgust,3/12/2021 15:39,video,animals,negative,0,,,
22108,b9ff65d6-b79a-4f9b-8745-10088ddf9934,interested,9/23/2020 19:37,video,animals,positive,30,,,
22109,b9ff65d6-b79a-4f9b-8745-10088ddf9934,scared,1/15/2021 8:52,video,animals,negative,15,,,
22110,b9ff65d6-b79a-4f9b-8745-10088ddf9934,disgust,12/20/2020 19:28,video,animals,negative,0,,,
22111,b9ff65d6-b79a-4f9b-8745-10088ddf9934,hate,8/17/2020 23:59,video,animals,negative,5,,,
22112,b9ff65d6-b79a-4f9b-8745-10088ddf9934,dislike,9/9/2020 22:11,video,animals,negative,10,,,
22113,b9ff65d6-b79a-4f9b-8745-10088ddf9934,like,2/20/2021 9:04,video,animals,positive,50,,,
22114,b9ff65d6-b79a-4f9b-8745-10088ddf9934,scared,6/15/2021 23:13,video,animals,negative,15,,,
22115,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,7/24/2020 5:24,video,animals,negative,12,,,
22116,b9ff65d6-b79a-4f9b-8745-10088ddf9934,adore,5/30/2021 12:18,video,animals,positive,72,,,
22118,b9ff65d6-b79a-4f9b-8745-10088ddf9934,worried,4/24/2021 20:43,video,animals,negative,12,,,
22119,b9ff65d6-b79a-4f9b-8745-10088ddf9934,dislike,8/19/2020 7:49,video,animals,negative,10,,,
22120,b9ff65d6-b79a-4f9b-8745-10088ddf9934,interested,2/11/2021 5:57,video,animals,positive,30,,,
22121,b9ff65d6-b79a-4f9b-8745-10088ddf9934,want,8/11/2020 21:52,video,animals,positive,70,,,
22122,b9ff65d6-b79a-4f9b-8745-10088ddf9934,intrigued,9/18/2020 14:09,video,animals,positive,45,,,
22124,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,love,6/30/2020 17:11,GIF,culture,positive,65,,,
22125,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,7/20/2020 10:20,GIF,culture,negative,15,,,
22126,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,want,10/14/2020 4:43,GIF,culture,positive,70,,,
22127,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,disgust,7/6/2020 3:08,GIF,culture,negative,0,,,
22128,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,indifferent,11/14/2020 2:10,GIF,culture,neutral,20,,,
22129,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,worried,7/24/2020 23:54,GIF,culture,negative,12,,,
22130,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,disgust,7/13/2020 10:12,GIF,culture,negative,0,,,
22131,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,love,1/19/2021 8:12,GIF,culture,positive,65,,,
22132,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,9/16/2020 5:41,GIF,culture,negative,15,,,
22134,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,indifferent,1/5/2021 11:43,GIF,culture,neutral,20,,,
22135,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,interested,11/30/2020 14:19,GIF,culture,positive,30,,,
22136,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,6/23/2020 7:16,GIF,culture,negative,15,,,
22137,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,super love,10/22/2020 20:55,GIF,culture,positive,75,,,
22138,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,indifferent,5/9/2021 13:11,GIF,culture,neutral,20,,,
22139,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,like,12/20/2020 5:16,GIF,culture,positive,50,,,
22140,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,like,5/16/2021 23:27,GIF,culture,positive,50,,,
22141,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,cherish,11/2/2020 13:16,GIF,culture,positive,70,,,
22142,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,peeking,7/13/2020 23:02,GIF,culture,neutral,35,,,
22144,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,indifferent,12/13/2020 2:41,GIF,culture,neutral,20,,,
22145,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,hate,2/9/2021 20:20,GIF,culture,negative,5,,,
22147,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,3/7/2021 21:09,photo,animals,negative,15,,,
